year,imports_usd,gdp_usd,gdp_per_capita_usd,population,inflation_pct,fdi_inflows_usd,manufacturing_share_pct,trade_share_pct,lag_1_exports_usd,lag_1_imports_usd,lag_1_export_growth_pct,region,income_level
2015,1532000000.0,3058779211.89831,19361.8129630226,157980.0,-0.476542049801405,146435754.189944,8.59755690822507,148.31381621544,702000000.0,1819000000.0,-0.42553191489361764,Latin America & Caribbean ,High income
2013,10321000000.0,74160560123.6902,7875.34536661549,9416801.0,2.41571745279419,2619437000.0,4.21573682582242,74.6758447629851,32634000000.0,10417000000.0,-5.394984780402956,Europe & Central Asia,Upper middle income
2015,667000000.0,2499113022.81675,44536.3549705377,56114.0,,,4.05976043488087,83.1013810084573,559000000.0,867000000.0,3.136531365313644,Europe & Central Asia,High income
2004,2279000000.0,,,24254943.0,,,,,1066000000.0,2049000000.0,5.753968253968256,East Asia & Pacific,Low income
2001,9940000000.0,59413400923.6364,1896.30020878013,31331221.0,4.22598834854673,1113105540.0,10.3451538024072,54.5296491177208,22031000000.0,9171000000.0,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2010,43915000000.0,138516722649.573,4461.75196161555,31045366.0,2.8777472527476,1396200000.0,2.26990680451983,73.4974796202443,39430000000.0,41512000000.0,-38.12572576342467,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2005,3157000000.0,6576108447.47531,5354.02974260642,1228254.0,4.93717004981795,41776995.7786911,16.667948872433,121.608743996836,1993000000.0,2771000000.0,5.005268703898835,Sub-Saharan Africa ,Upper middle income
2005,55488000000.0,309978579743.888,67047.1704558264,4623291.0,1.53213367609254,10058759829.6279,8.23139481141311,70.4694504909023,82527000000.0,48534000000.0,20.79302117943238,Europe & Central Asia,High income
2000,1091000000.0,3584570164.85195,1160.42047054038,3089027.0,0.0500181363468238,143000000.0,4.7114591532226,61.6092610436407,,,,Europe & Central Asia,Upper middle income
2003,69340000000.0,315392899922.379,4649.63668068586,67831730.0,21.6024384490572,1702000000.0,17.160796039884,46.3681553387846,36059000000.0,51554000000.0,15.07946639433204,Europe & Central Asia,Upper middle income
2005,506000000.0,1143896296.2963,14368.5708796058,79611.0,2.09875196709308,123754285.361587,1.74970536049629,,57000000.0,454000000.0,26.66666666666666,Latin America & Caribbean ,High income
2010,39000000000.0,393192354510.653,13646.3046622664,28813101.0,28.1874647092039,1583000000.0,11.8995198814744,46.1368935240203,57603000000.0,41540000000.0,-39.378663663821676,Latin America & Caribbean ,Not classified
2008,3273000000.0,5161299725.27673,703.327375898643,7338403.0,20.4705219109964,486614340.0,,114.480149093579,1468000000.0,2455000000.0,4.932094353109373,Europe & Central Asia,Lower middle income
2011,19985000000.0,67539428159.4474,2952.14349372257,22878098.0,4.7531638888563,804162640.0,,50.6960943456553,12796000000.0,17562000000.0,17.88116075541226,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2011,82896000000.0,245426767676.002,23246.5425416481,10557560.0,3.65301100430724,10397474492.0791,11.328789395701,73.0075756700531,49406000000.0,77749000000.0,11.750469340209445,Europe & Central Asia,High income
2016,953000000.0,2239604950.0,6140.86713919469,364705.0,0.663427167917601,32733410.9928006,6.81637402167735,96.4998358304218,538000000.0,991000000.0,-8.658743633276744,Latin America & Caribbean ,Upper middle income
2012,17227000000.0,27116149948.6683,13329.3499931271,2034319.0,2.25778924374595,1080778947.54652,11.8129666874934,133.211503650958,13130000000.0,16290000000.0,37.746537977339486,Europe & Central Asia,High income
